username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2019/04/23 22:34;136;302;"Fleet of buses to be commissioned tomorrow by @ MBuhari have unique feature of Intelligent Transport System mechanism that will aid Lagosians in planning their journeys. This initiative will make public transportation in the state globally competitive. #ItesiwajuIpinleEko #LASG pic.twitter.com/wlXyvdRYCW";;@;#ItesiwajuIpinleEko #LASG;"1120803239115534336";https://twitter.com/followlasg/status/1120803239115534336
;2019/04/17 07:06;5;13;"Intelligent Transport Systems will make #traffic more efficient and #driving more comfortable . From Day 1 #C_ITS can improve #RoadSafety, alert you of traffic jams or road works.";;;#traffic #driving #C_ITS #RoadSafety;"1118395203604418560";https://twitter.com/Bulc_EU/status/1118395203604418560
;2019/03/29 14:58;11;14;"Can automated vehicles fare better than traditional cars in traffic gridlocks? Cooperation between intelligent transport systems via connected vehicles may provide a solution. #TRAMAN21 developed innovative methods & toolshttp://europa.eu/!Dm86rr  #EUTransportResearch #EUCAD2019pic.twitter.com/yNdN4iJbAu";;;#TRAMAN21 #EUTransportResearch #EUCAD2019pic;"1111643872571113475";https://twitter.com/EU_H2020/status/1111643872571113475
;2019/03/21 20:18;10;18;"New Intelligent Transport System on one of Liverpool's busiest routes will turn red lights to green - Liverpool Business News ? @Merseytravel? ? @MetroMayorSteve? #buses #technologyhttps://lbndaily.co.uk/new-technology-liverpool-route-will-change-lights-late-running-buses/ …";;@Merseytravel @MetroMayorSteve;#buses #technologyhttps;"1108825315709730816";https://twitter.com/tonymc39/status/1108825315709730816
;2019/03/20 15:28;13;25;"Intelligent Transport Systems (ITS) for Road lead to + safety, - pollution and smarter infrastructure and vehicles > these are all objectives of the C-Roads platform for cross-border harmonisation of C-ITS Day-1 services, supported by #CEFTransport -https://www.c-roads.eu/platform/about/about.html …pic.twitter.com/Pe4quwKJnx";;;#CEFTransport;"1108389797834514434";https://twitter.com/inea_eu/status/1108389797834514434
;2019/02/28 09:56;9;23;"Very cool demo by @einrideofficial - the “Intelligent Movement Company” - at the @Ericsson #MWC19 booth. It’s inspiring to see a young #tech #startup (especially one that’s focused on creating a sustainable transport system) crushing it! #SelfDrivingCars #EricssonInfluencerpic.twitter.com/eg74p8fxrt";;@einrideofficial @Ericsson;#MWC19 #tech #startup #SelfDrivingCars #EricssonInfluencerpic;"1101058528788336640";https://twitter.com/_TechMode/status/1101058528788336640
;2019/01/14 19:52;1;48;"I'm going in. Personal challenge: to ask an intelligent question. Wish me luck. #TRBAMpic.twitter.com/AinQwa773l";;;#TRBAMpic;"1084900963448745984";https://twitter.com/cap_transport/status/1084900963448745984
;2019/01/13 15:46;86;264;"#MATRIX is thrilled to announce our partnership with Beijing Haitong Transport Company, a company listed on China's New Third Board Market, to develop an #intelligent #global freight #shipping application platform on MATRIX's #blockchain. $MAN #MatrixAIhttps://medium.com/@matrixainetwork/miles-to-the-galleon-announcing-the-mbc-project-5dce4f164d90 …";;@matrixainetwork;#MATRIX #intelligent #global #shipping #blockchain #MatrixAIhttps;"1084476741605834752";https://twitter.com/MatrixAINetwork/status/1084476741605834752
;2019/01/10 07:00;13;122;"We have developed an Intelligent Transport System that can help you plan your best route. It's technology helps to manage traffic and to provide road users with traffic conditions in real-time, so you know what to expect and how long the trip will take you. #BeyondRoadspic.twitter.com/3XxcNcHmR8";;;#BeyondRoadspic;"1083257164393787392";https://twitter.com/SANRAL_za/status/1083257164393787392
;2019/01/01 14:04;4;30;"A meeting was held under the chairmanship of @kamrankbangash, Special Assistant to CM KP for ST&IT today at @kpitbgov to review the progress of following projects. 1. Intelligent Transport System of BRT Peshawar 2. Automation of Courts of KP 3.Peshawar Safe City Project @shabazknpic.twitter.com/ApalneE0GN";;@kamrankbangash @kpitbgov @shabazknpic;;"1080102509396611072";https://twitter.com/kpitbgov/status/1080102509396611072
;2018/11/22 13:52;10;12;"At @POLISnetwork Annual Conference, our DDG & European Coordinator for #RoadSafety, @BaldwinMatthew_ signed the ISA Manifest, to ensure more vehicles are equipped with Intelligent Speed Assistance technologies & less road accidents are caused by speed: https://www.dropbox.com/sh/glsdgb4qx4ekk1p/AAAYRZgLtxvDiojeC_w7Nye1a?dl=0 …https://twitter.com/NewMobilityServ/status/1065592572922474496 …";;@POLISnetwork @BaldwinMatthew_;#RoadSafety;"1065603859463188481";https://twitter.com/Transport_EU/status/1065603859463188481
;2018/11/21 07:20;44;64;"The Intelligent Transport System will allow passengers to access real time bus information via GPS https://thescoop.co/2018/11/21/brunei-to-implement-new-system-to-encourage-bus-ridership/ …";;;;"1065142782812073984";https://twitter.com/thescoop_co/status/1065142782812073984
;2018/11/04 15:07;34;124;"Congratulations #Amdavad. Delighted to share that Amdavad city has been confered two national awards from @MoHUA_India. Awards of Excellence for Effective Street Management project collaboration with @AhmedabadPolice. Best Intelligent Transport System for ITMS-AFCS in BRTS. pic.twitter.com/cobbeuQUrp";;@MoHUA_India @AhmedabadPolice;#Amdavad;"1059099922673385473";https://twitter.com/AmdavadAMC/status/1059099922673385473
;2018/10/31 10:22;8;9;"“The @scotgov Programme for Government sets clear objectives for the future of transport around Intelligent #mobility “ - @MathesonMichael makes keynote speech at inaugural #CAVScotland eventpic.twitter.com/Ojes9sYPbj";;@scotgov @MathesonMichael;#mobility #CAVScotland;"1057578470870540316";https://twitter.com/transcotland/status/1057578470870540316
;2018/10/23 03:31;9;22;"There is no legal right to stop anyone getting on fucking boats, if we take away one form of transport we might as well just shoot refugees who can't get passports, what the fuck is wrong with even intelligent pple who think stopping boats is the objective";;;;"1054560941759594496";https://twitter.com/MarilynShephe15/status/1054560941759594496
;2018/10/02 02:30;123;121;"URGENT: Animal experimenters are attempting to force airlines to transport monkeys to their deaths Monkeys are intelligent, social, and sensitive animals that deserve respect—NOT treated like lab equipment. TAKE ACTION NOW! http://peta.vg/2blo ";;;;"1046935314130972672";https://twitter.com/peta/status/1046935314130972672
;2018/09/27 14:24;9;40;"Had the pleasure to talk about the importance of a market-based approach & #technology neutral regulatory framework @ #5Gtechritory in Riga today. #5G will develop anyway - we have to avoid outdated regulatory choices that would hinder its utilization for intelligent #transport. https://twitter.com/5GAA_official/status/1045288974389006336 …";;@;#technology #5Gtechritory #5G #transport;"1045303157054754816";https://twitter.com/WirenSini/status/1045303157054754816
;2018/09/20 00:30;44;75;"Intelligent public transport of the future: An AI-powered, #selfdriving electric bus appeared at the World Artificial Intelligence Conference 2018 in Shanghai. Designed by Shanghai Ebus Power, the vehicle can identify traffic lights and park itself at a specific location.pic.twitter.com/6gTIYbgEIJ";;;#selfdriving;"1042556442547548162";https://twitter.com/ChinaDaily/status/1042556442547548162
;2018/09/19 10:18;50;50;"Mobility data mining through number plate readers and smart traffic #IoT sensors will help India build an intelligent transport ecosystem to manage the traffic problems in realtime & improvise public transportation system for futuristic mobility facilities https://economictimes.indiatimes.com/news/economy/policy/government-to-mine-mobility-data-via-licence-plate-readers-iot/articleshow/65862164.cms …";;;#IoT;"1042342121695395840";https://twitter.com/Omkar_Raii/status/1042342121695395840
;2018/09/19 08:31;31;84;"Attending the world congress for Intelligent Transport Systems. #itswc18 And as I cycle to the venue each morning the intelligent Copenhageners show how smart they are. Speaks for itself really pic.twitter.com/5FtoLQhqVQ";;;#itswc18;"1042315317219942400";https://twitter.com/MayneKevin/status/1042315317219942400
;2018/09/18 12:12;9;45;"Privilege to show German #transport minister @AndiScheuer around our booth @ #Innotrans2018. Innovative trains such as #VelaroNovo and intelligent #infrastructure such as ato over #etcs help address Germany’s transport modernization priorities. Thanks for joining us! pic.twitter.com/854qNZWfNu";;@AndiScheuer @;#transport #Innotrans2018 #VelaroNovo #infrastructure #etcs;"1042008565970558977";https://twitter.com/SabrinaSoussan/status/1042008565970558977
;2018/09/17 08:18;4;19;"The World Congress on Intelligent Transport Systems begins today! #ITSWC2018 #MaaS @saarare @op_rantala @ImmonenElina @EiroLaura @mmaija @mrautavirtahttps://impulssilvm.fi/2018/09/13/3-1-tarppia-alyliikenteen-tulevaisuuteen-koopenhaminasta/ …";;@saarare @op_rantala @ImmonenElina @EiroLaura @mmaija @mrautavirtahttps;#ITSWC2018 #MaaS;"1041587181394055168";https://twitter.com/lvmfi/status/1041587181394055168
;2018/09/12 11:04;13;21;"Really interesting to see the @ESPRIT_H2020 project demonstration in Glasgow today, exciting innovation in the sustainable and intelligent transport sector. pic.twitter.com/ELPJ6dljGH";;@ESPRIT_H2020;;"1039817116717903872";https://twitter.com/MathesonMichael/status/1039817116717903872
;2018/09/10 03:49;25;22;"Spot on letter to #Smh today on some of the many problems with #WestCONnex and the lack of intelligent independent scrutiny. So little proper advocacy for public transport, informed by genuine urban and long term thinking. Our State politicians continue to fail us pic.twitter.com/pTBP9pNNVZ";;;#Smh #WestCONnex;"1038982678060486656";https://twitter.com/PhilipThalis/status/1038982678060486656
;2018/08/24 18:15;3;25;"I love @jacobinmag. It’s just filled with interesting intelligent things that make me feel happy that I’ve spent my time reading them. Me and my friend were discussing free public transport over a cup of tea earlier. Very good article. https://twitter.com/jacobinmag/status/1033035810122153984 …";;@jacobinmag;;"1033040230893473793";https://twitter.com/nickyebrennan/status/1033040230893473793
