username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2019/04/25 01:01;51;51;"A Chinese “Sky Train” on test run! #publictransport #Transportation #AI #SmartCities #autonomous #china @FintechChinaW @chinababble @GlenGilmore @HaroldSinnott @kashthefuturist @Julez_Norton @JoannMoretti @andy_lucerne @antgrasso @mvollmer1 @JolaBurnettpic.twitter.com/z7MsKs0CIK";;@FintechChinaW @chinababble @GlenGilmore @HaroldSinnott @kashthefuturist @Julez_Norton @JoannMoretti @andy_lucerne @antgrasso @mvollmer1 @JolaBurnettpic;#publictransport #Transportation #AI #SmartCities #autonomous #china;"1121202628774354945";https://twitter.com/alvinfoo/status/1121202628774354945
;2019/04/19 23:05;35;26;"A Guide to Real World #AI & #MachineLearning Use Cases https://buff.ly/2NQGJj2  by Imtiaz Adam @DeepLearn007 #Fintech #Insurtech #HealthTech #Marketing #Transportation #CyberSecurity #Industry40 Cc @BrettKing @JimMarous @andi_staub @evankirstel @psb_dc @antgrasso @IrmaRaste @ahierpic.twitter.com/Mxg94wLMQr";;@DeepLearn007 @BrettKing @JimMarous @andi_staub @evankirstel @psb_dc @antgrasso @IrmaRaste @ahierpic;#AI #MachineLearning #Fintech #Insurtech #HealthTech #Marketing #Transportation #CyberSecurity #Industry40;"1119361301434728450";https://twitter.com/ipfconline1/status/1119361301434728450
;2019/04/16 01:59;15;167;"Who is writing/building/thinking about the future of cities? I'm making a list of datasets for travel, transportation & real estate companies. Please add to the list! Curb-level data: @coordcity Foot-traffic: @Placer_ai Points of interest: @Foursquare Crime map: @trulia";;@coordcity @Placer_ai @Foursquare @trulia;;"1117955609880436737";https://twitter.com/briannekimmel/status/1117955609880436737
;2019/04/13 03:25;5;121;"Markets/thoughts I've been obsessing over: Payments Publishing/Curation Logistics/Manufacturing Transportation/Micromobility Hospitality/Reducing travel cost Housing/Nomadic lifestyles Medical monitoring Robotics and AI Tools for remote work The sovereignification of individuals";;;;"1116890063760240642";https://twitter.com/dcurtis/status/1116890063760240642
;2019/04/12 15:25;22;41;"Artificial Intelligence (AI) is the driving force for the Fourth Industrial Revolution, and developed economies are taking full advantage of AI technologies in making breakthrough advances in healthcare, education, transportation... #SMSGAfrica #CitiesUponAHillpic.twitter.com/prwqfsEVnq";;;#SMSGAfrica #CitiesUponAHillpic;"1116708872037765121";https://twitter.com/essien_Sampson1/status/1116708872037765121
;2019/04/10 10:15;21;508;"Of course, there are many differences between HK and the average American city; density, etc. But it's also evidence that if your city decides to build & prioritize fast, efficient, cheap transportation for its citizens, you don't need help from billionaires or AI; IT JUST WORKS!";;;;"1115906190079295489";https://twitter.com/adamconover/status/1115906190079295489
;2019/04/10 00:25;15;32;"HEALTH = Housing, Education, Access to Healthy Choices, Labor/Employment, Transportation, and Healthcare and a Holistic View of Health that includes Physical, Mental, Social, Purpose, and Financial. Let’s make sure we are committed to HEALTH + HEALTHCARE transformation with AI. https://twitter.com/HealthEugene/status/1115719741451247617 …";;;;"1115757540552380416";https://twitter.com/KyuRheeMD/status/1115757540552380416
;2019/04/07 22:15;12;23;"It is impossible to ignore the apparent impact of artificial intelligence in our everyday lives. Some of the most impacted industries: Transportation Manufacturing Entertainment #AI #Robotics #ML #NLP @karpathy @NipsConference @soumithchintalahttp://ow.ly/pYpe30om8p8 ";;@karpathy @NipsConference @soumithchintalahttp;#AI #Robotics #ML #NLP;"1115000054417432579";https://twitter.com/SwissCognitive/status/1115000054417432579
;2019/03/31 06:02;60;73;"The #futuristic Toyota Concept-i #car has built-in #AI #technology to keep you safe #innovation #tech #cars #IoT #ArtificialIntelligence #Transportation #hrtech #futureofwork #travel #4IR @Ronald_vanLoon @jblefevre60 @diioannid @grattonboy @dinisguarda @kashthefuturist @gvalanpic.twitter.com/pXvuldIQU1";;@Ronald_vanLoon @jblefevre60 @diioannid @grattonboy @dinisguarda @kashthefuturist @gvalanpic;#futuristic #car #AI #technology #innovation #tech #cars #IoT #ArtificialIntelligence #Transportation #hrtech #futureofwork #travel #4IR;"1112218673207336960";https://twitter.com/PBalakrishnaRao/status/1112218673207336960
;2019/03/27 16:18;29;37;"Key aspects of a #smartcity: - Consistent Water Supply - Dependable #Transportation - Efficient Buildings - Sustainable Environment - Support the Aging Population - ... #IoT #BigData #AI #IIoT #Technology #SmartCities #ArtificialIntelligence Via @TamaraMcCleary & @evankirstelpic.twitter.com/Nlh7H1bg5D";;@TamaraMcCleary @evankirstelpic;#smartcity #Transportation #IoT #BigData #AI #IIoT #Technology #SmartCities #ArtificialIntelligence;"1110939039023198209";https://twitter.com/JonathanAufray/status/1110939039023198209
;2019/03/27 12:24;23;41;"A #plane with virtual windows! @diioannid #traveltech #emirates #aviation #transportation #virtualreality #vt #tech #airlines #emergingtech #ai #iot #bigdata #travel #avgeekpic.twitter.com/gEqsG2TAyo";;@diioannid;#plane #traveltech #emirates #aviation #transportation #virtualreality #vt #tech #airlines #emergingtech #ai #iot #bigdata #travel #avgeekpic;"1110880210071838721";https://twitter.com/evankirstel/status/1110880210071838721
;2019/03/26 03:32;17;27;"Recap from Day 1 of #EmTechDigital: -AI Ethics -How to use AI and apply it responsibly -AI in transportation -Using AI for materials and drug discovery https://trib.al/OfmJ70t ";;;#EmTechDigital;"1110383892660391937";https://twitter.com/techreview/status/1110383892660391937
;2019/03/24 03:59;80;106;"Top story: @godfrey_rono: 'Nuro, self-driving vehicle made for local goods transportation. #MachineLearning #AI #IoT @HaroldSinnott @Paula_Piccard @jblefevre60 @Ronald_vanLoon @MikeQuindazzi @evankirstel @HeinzVHoenen @… pic.twitter.com/c1Ccs9tU7c, see more http://tweetedtimes.com/v/20215?s=tnp ";;@godfrey_rono @HaroldSinnott @Paula_Piccard @jblefevre60 @Ronald_vanLoon @MikeQuindazzi @evankirstel @HeinzVHoenen @;#MachineLearning #AI #IoT;"1109666075816484864";https://twitter.com/scaglia_sergio/status/1109666075816484864
;2019/03/19 03:18;95;117;"This kit will turn any #car into a #selfdriving #vehicle #innovation #tech #cars #IoT #AI #Transportation #retailtech #hrtech #fintech #futureofwork #travel #4IR @Ronald_vanLoon @mclynd @jblefevre60 @mikequindazzi @diioannid @grattonboy @dinisguarda @kashthefuturist @gvalanpic.twitter.com/ZSjGCuXteH";;@Ronald_vanLoon @mclynd @jblefevre60 @mikequindazzi @diioannid @grattonboy @dinisguarda @kashthefuturist @gvalanpic;#car #selfdriving #vehicle #innovation #tech #cars #IoT #AI #Transportation #retailtech #hrtech #fintech #futureofwork #travel #4IR;"1107843729727971328";https://twitter.com/PBalakrishnaRao/status/1107843729727971328
;2019/03/14 22:01;21;21;"Nokia joins Pöyry and Infosys, to enhance the artificial intelligence framework for industry, utilities, transportation and infrastructure organization - GlobeNewswire Read more here: https://ift.tt/2FdrwpM  #ArtificialIntelligence #AI #DataScience #MachineLearning #BigData #…";;;#ArtificialIntelligence #AI #DataScience #MachineLearning #BigData #;"1106314369711988736";https://twitter.com/IainLJBrown/status/1106314369711988736
;2019/03/14 15:26;126;165;"Navya's Arma shuttle is completely autonomous and electric by @IntEngineering | #InternetOfThings #IoT #AutonomousVehicle #Automation #SmartCar #SmartCity #ConnectedDevices #Transportation #FutureOfWork #AI #Videos #RT Cc: @HaroldSinnott @MikeQuindazzipic.twitter.com/2ktOqYcbdV";;@IntEngineering @HaroldSinnott @MikeQuindazzipic;#InternetOfThings #IoT #AutonomousVehicle #Automation #SmartCar #SmartCity #ConnectedDevices #Transportation #FutureOfWork #AI #Videos #RT;"1106214904241872897";https://twitter.com/Ronald_vanLoon/status/1106214904241872897
